timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1690480825014,12516,get_trade.shipping_providers,200,OK,Thread Group 1-408,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12515,0,12110
1690480825771,11759,get_trade.shipping_providers,200,OK,Thread Group 1-2210,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11758,0,11342
1690480825842,11688,get_trade.shipping_providers,200,OK,Thread Group 1-2449,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11688,0,11657
1690480825467,12063,get_trade.shipping_providers,200,OK,Thread Group 1-1281,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12063,0,11936
1690480825060,12470,get_trade.shipping_providers,200,OK,Thread Group 1-509,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12470,0,12329
1690480825635,11895,get_trade.shipping_providers,200,OK,Thread Group 1-1914,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11895,0,11534
1690480824946,12585,get_trade.shipping_providers,200,OK,Thread Group 1-158,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12585,0,12377
1690480825797,11734,get_trade.shipping_providers,200,OK,Thread Group 1-2292,text,true,,1082,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11734,0,11371
1690480825845,11686,get_trade.shipping_providers,200,OK,Thread Group 1-2462,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11686,0,11324
1690480824952,12578,get_trade.shipping_providers,200,OK,Thread Group 1-93,text,true,,1082,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12578,0,12159
1690480825347,12184,get_trade.shipping_providers,200,OK,Thread Group 1-843,text,true,,1082,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12184,0,11821
1690480825050,12481,get_trade.shipping_providers,200,OK,Thread Group 1-481,text,true,,1082,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12481,0,12169
1690480825767,11765,get_trade.shipping_providers,200,OK,Thread Group 1-2193,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11764,0,11732
1690480824994,12538,get_trade.shipping_providers,200,OK,Thread Group 1-224,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12537,0,12511
1690480825764,11768,get_trade.shipping_providers,200,OK,Thread Group 1-2180,text,true,,1081,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11768,0,11386
1690480824975,12557,get_trade.shipping_providers,200,OK,Thread Group 1-177,text,true,,1082,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12557,0,12324
1690480825426,12106,get_trade.shipping_providers,200,OK,Thread Group 1-1067,text,true,,1082,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12106,0,11777
1690480825295,12237,get_trade.shipping_providers,200,OK,Thread Group 1-722,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12237,0,12026
1690480825519,12014,get_trade.shipping_providers,200,OK,Thread Group 1-1501,text,true,,1081,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12013,0,11630
1690480824946,12586,get_trade.shipping_providers,200,OK,Thread Group 1-63,text,true,,1082,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12568,0,12470
1690480825434,12099,get_trade.shipping_providers,200,OK,Thread Group 1-1152,text,true,,1081,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12080,0,11982
1690480825496,12037,get_trade.shipping_providers,200,OK,Thread Group 1-1254,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12018,0,11712
1690480825819,11714,get_trade.shipping_providers,200,OK,Thread Group 1-2358,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11695,0,11492
1690480825438,12095,get_trade.shipping_providers,200,OK,Thread Group 1-1170,text,true,,1082,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12076,0,11737
1690480825352,12181,get_trade.shipping_providers,200,OK,Thread Group 1-852,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12181,0,12128
1690480825158,12375,get_trade.shipping_providers,200,OK,Thread Group 1-538,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12375,0,12323
1690480825539,11994,get_trade.shipping_providers,200,OK,Thread Group 1-1576,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11994,0,11937
1690480825496,12038,get_trade.shipping_providers,200,OK,Thread Group 1-1406,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12037,0,11697
1690480825781,11753,get_trade.shipping_providers,200,OK,Thread Group 1-2242,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11752,0,11426
1690480825000,12534,get_trade.shipping_providers,200,OK,Thread Group 1-280,text,true,,1082,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12533,0,12113
1690480825774,11760,get_trade.shipping_providers,200,OK,Thread Group 1-2223,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11760,0,11339
1690480825780,11754,get_trade.shipping_providers,200,OK,Thread Group 1-2240,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11754,0,11635
1690480825830,11704,get_trade.shipping_providers,200,OK,Thread Group 1-2401,text,true,,1082,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11704,0,11381
1690480825280,12254,get_trade.shipping_providers,200,OK,Thread Group 1-674,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12254,0,12188
1690480825179,12356,get_trade.shipping_providers,200,OK,Thread Group 1-580,text,true,,1081,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12355,0,12302
1690480825277,12258,get_trade.shipping_providers,200,OK,Thread Group 1-663,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12257,0,12192
1690480825609,11926,get_trade.shipping_providers,200,OK,Thread Group 1-1815,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11926,0,11860
1690480825362,12173,get_trade.shipping_providers,200,OK,Thread Group 1-877,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12173,0,12145
1690480825473,12062,get_trade.shipping_providers,200,OK,Thread Group 1-1306,text,true,,1082,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12062,0,11985
1690480825522,12013,get_trade.shipping_providers,200,OK,Thread Group 1-1513,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12013,0,11870
1690480825392,12143,get_trade.shipping_providers,200,OK,Thread Group 1-984,text,true,,1082,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12143,0,12070
1690480825053,12483,get_trade.shipping_providers,200,OK,Thread Group 1-492,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12483,0,12458
1690480825570,11966,get_trade.shipping_providers,200,OK,Thread Group 1-1680,text,true,,1082,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11966,0,11892
1690480825499,12037,get_trade.shipping_providers,200,OK,Thread Group 1-1417,text,true,,1082,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12037,0,11956
1690480825580,11956,get_trade.shipping_providers,200,OK,Thread Group 1-1706,text,true,,1082,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11956,0,11881
1690480825361,12175,get_trade.shipping_providers,200,OK,Thread Group 1-873,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12175,0,12089
1690480825569,11967,get_trade.shipping_providers,200,OK,Thread Group 1-1679,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11967,0,11893
1690480824997,12539,get_trade.shipping_providers,200,OK,Thread Group 1-128,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12539,0,12462
1690480825389,12148,get_trade.shipping_providers,200,OK,Thread Group 1-908,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12147,0,12073
1690480824995,12542,get_trade.shipping_providers,200,OK,Thread Group 1-308,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12541,0,12466
1690480824998,12538,get_trade.shipping_providers,200,OK,Thread Group 1-9,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12537,0,12440
1690480825498,12039,get_trade.shipping_providers,200,OK,Thread Group 1-1412,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12039,0,11959
1690480825307,12230,get_trade.shipping_providers,200,OK,Thread Group 1-749,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12230,0,12148
1690480824946,12591,get_trade.shipping_providers,200,OK,Thread Group 1-227,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12591,0,12282
1690480824945,12592,get_trade.shipping_providers,200,OK,Thread Group 1-258,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12592,0,12344
1690480824984,12553,get_trade.shipping_providers,200,OK,Thread Group 1-368,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12553,0,12129
1690480825158,12379,get_trade.shipping_providers,200,OK,Thread Group 1-537,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12379,0,12127
1690480825862,11675,get_trade.shipping_providers,200,OK,Thread Group 1-2542,text,true,,1082,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11675,0,11553
1690480825391,12146,get_trade.shipping_providers,200,OK,Thread Group 1-976,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12146,0,11989
1690480825700,11838,get_trade.shipping_providers,200,OK,Thread Group 1-2103,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11837,0,11485
1690480825887,11651,get_trade.shipping_providers,200,OK,Thread Group 1-2598,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11650,0,11544
1690480825389,12149,get_trade.shipping_providers,200,OK,Thread Group 1-961,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12149,0,11931
1690480824976,12562,get_trade.shipping_providers,200,OK,Thread Group 1-262,text,true,,1082,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12562,0,12429
1690480824947,12591,get_trade.shipping_providers,200,OK,Thread Group 1-154,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12591,0,12166
1690480825856,11682,get_trade.shipping_providers,200,OK,Thread Group 1-2283,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11682,0,11588
1690480825459,12079,get_trade.shipping_providers,200,OK,Thread Group 1-1235,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12079,0,11858
1690480825646,11892,get_trade.shipping_providers,200,OK,Thread Group 1-1961,text,true,,1080,1218,2600,2600,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11892,0,11804
1690480824953,12627,get_trade.shipping_providers,200,OK,Thread Group 1-324,text,true,,1080,1218,2599,2599,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12627,0,12601
1690480825365,12222,get_trade.shipping_providers,200,OK,Thread Group 1-884,text,true,,1080,1218,2598,2598,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12222,0,12189
1690480825815,11772,get_trade.shipping_providers,200,OK,Thread Group 1-2347,text,true,,1080,1218,2598,2598,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11772,0,11749
1690480825776,11817,get_trade.shipping_providers,200,OK,Thread Group 1-2227,text,true,,1080,1218,2596,2596,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11817,0,11783
1690480825472,12122,get_trade.shipping_providers,200,OK,Thread Group 1-1303,text,true,,1080,1218,2596,2596,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12122,0,12085
1690480824998,12598,get_trade.shipping_providers,200,OK,Thread Group 1-302,text,true,,1080,1218,2594,2594,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12597,0,12565
1690480825532,12064,get_trade.shipping_providers,200,OK,Thread Group 1-1544,text,true,,1080,1218,2594,2594,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12063,0,12034
1690480825358,12239,get_trade.shipping_providers,200,OK,Thread Group 1-865,text,true,,1080,1218,2594,2594,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12239,0,12205
1690480825562,12035,get_trade.shipping_providers,200,OK,Thread Group 1-1656,text,true,,1080,1218,2594,2594,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12035,0,12007
1690480825463,12136,get_trade.shipping_providers,200,OK,Thread Group 1-1263,text,true,,1081,1218,2594,2594,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12136,0,12104
1690480825015,12585,get_trade.shipping_providers,200,OK,Thread Group 1-409,text,true,,1082,1218,2594,2594,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12585,0,12541
1690480825860,11743,get_trade.shipping_providers,200,OK,Thread Group 1-2534,text,true,,1080,1218,2591,2591,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11743,0,11716
1690480825514,12095,get_trade.shipping_providers,200,OK,Thread Group 1-1477,text,true,,1080,1218,2585,2585,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12095,0,12068
1690480825770,11839,get_trade.shipping_providers,200,OK,Thread Group 1-2203,text,true,,1080,1218,2585,2585,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11834,0,11759
1690480825788,11820,get_trade.shipping_providers,200,OK,Thread Group 1-2261,text,true,,1080,1218,2581,2581,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11819,0,11790
1690480825843,11767,get_trade.shipping_providers,200,OK,Thread Group 1-2452,text,true,,1080,1218,2581,2581,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11767,0,11742
1690480825432,12171,get_trade.shipping_providers,200,OK,Thread Group 1-1145,text,true,,1080,1218,2579,2579,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12171,0,12131
1690480825839,11773,get_trade.shipping_providers,200,OK,Thread Group 1-2439,text,true,,1080,1218,2577,2577,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11772,0,11748
1690480825824,11791,get_trade.shipping_providers,200,OK,Thread Group 1-2377,text,true,,1080,1218,2569,2569,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11791,0,11764
1690480825403,12215,get_trade.shipping_providers,200,OK,Thread Group 1-1032,text,true,,1080,1218,2566,2566,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12215,0,12187
1690480825857,11764,get_trade.shipping_providers,200,OK,Thread Group 1-2520,text,true,,1080,1218,2556,2556,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11764,0,11702
1690480825776,11845,get_trade.shipping_providers,200,OK,Thread Group 1-2229,text,true,,1080,1218,2551,2551,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11845,0,11753
1690480825876,11746,get_trade.shipping_providers,200,OK,Thread Group 1-2593,text,true,,1080,1218,2549,2549,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11746,0,11723
1690480825194,12428,get_trade.shipping_providers,200,OK,Thread Group 1-611,text,true,,1080,1218,2548,2548,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12428,0,12405
1690480825691,11933,get_trade.shipping_providers,200,OK,Thread Group 1-2075,text,true,,1080,1218,2539,2539,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11932,0,11885
1690480825294,12334,get_trade.shipping_providers,200,OK,Thread Group 1-717,text,true,,1080,1218,2529,2529,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12334,0,12290
1690480825386,12253,get_trade.shipping_providers,200,OK,Thread Group 1-946,text,true,,1080,1218,2515,2515,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12253,0,12227
1690480825812,11828,get_trade.shipping_providers,200,OK,Thread Group 1-2338,text,true,,1080,1218,2514,2514,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11827,0,11799
1690480825835,11806,get_trade.shipping_providers,200,OK,Thread Group 1-2420,text,true,,1080,1218,2513,2513,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11806,0,11780
1690480825522,12120,get_trade.shipping_providers,200,OK,Thread Group 1-1512,text,true,,1080,1218,2512,2512,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12120,0,12091
1690480825547,12096,get_trade.shipping_providers,200,OK,Thread Group 1-1601,text,true,,1080,1218,2512,2512,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12096,0,12069
1690480824989,12655,get_trade.shipping_providers,200,OK,Thread Group 1-374,text,true,,1080,1218,2509,2508,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12654,0,12631
1690480825194,12433,get_trade.shipping_providers,200,OK,Thread Group 1-612,text,true,,1080,1218,2530,2530,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12433,0,12389
1690480825846,11799,get_trade.shipping_providers,200,OK,Thread Group 1-2465,text,true,,1080,1218,2505,2505,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,11799,0,11770
1690480825394,12252,get_trade.shipping_providers,200,OK,Thread Group 1-989,text,true,,1080,1218,2503,2503,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12252,0,12222
1690480824964,12683,get_trade.shipping_providers,200,OK,Thread Group 1-342,text,true,,1080,1218,2502,2502,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12683,0,12654
1690480825495,12155,get_trade.shipping_providers,200,OK,Thread Group 1-1402,text,true,,1080,1218,2492,2492,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,12155,0,12125
