timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1690480631076,9055,get_trade.shipping_providers,200,OK,Thread Group 1-2324,text,true,,1082,1218,2466,2466,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9055,0,8996
1690480630590,9543,get_trade.shipping_providers,200,OK,Thread Group 1-1139,text,true,,1080,1218,2466,2466,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9536,0,9484
1690480631138,8996,get_trade.shipping_providers,200,OK,Thread Group 1-2509,text,true,,1082,1218,2466,2466,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,8984,0,8948
1690480631049,9077,get_trade.shipping_providers,200,OK,Thread Group 1-2217,text,true,,1082,1218,2466,2466,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9077,0,9027
1690480631069,9061,get_trade.shipping_providers,200,OK,Thread Group 1-2299,text,true,,1082,1218,2466,2466,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9061,0,9009
1690480630838,9174,get_trade.shipping_providers,200,OK,Thread Group 1-1559,text,true,,1081,1218,2512,2512,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9157,0,9074
1690480630390,9915,get_trade.shipping_providers,200,OK,Thread Group 1-707,text,true,,1082,1218,2384,2384,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9912,0,9670
1690480630335,9978,get_trade.shipping_providers,200,OK,Thread Group 1-606,text,true,,1084,1218,2362,2362,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9978,0,9743
1690480630141,9992,get_trade.shipping_providers,200,OK,Thread Group 1-344,text,true,,1080,1218,2466,2466,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9982,0,9932
1690480630117,10193,get_trade.shipping_providers,200,OK,Thread Group 1-230,text,true,,1080,1218,2360,2360,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,10187,0,9955
1690480631054,9075,get_trade.shipping_providers,200,OK,Thread Group 1-2237,text,true,,1082,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9060,0,8998
1690480630921,9208,get_trade.shipping_providers,200,OK,Thread Group 1-1867,text,true,,1082,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9203,0,9137
1690480630600,9530,get_trade.shipping_providers,200,OK,Thread Group 1-1175,text,true,,1082,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9523,0,9459
1690480630791,9347,get_trade.shipping_providers,200,OK,Thread Group 1-1447,text,true,,1082,1218,2466,2466,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9347,0,9257
1690480631053,9076,get_trade.shipping_providers,200,OK,Thread Group 1-2234,text,true,,1082,1218,2466,2466,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9075,0,8993
1690480630873,9256,get_trade.shipping_providers,200,OK,Thread Group 1-1677,text,true,,1080,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9246,0,9138
1690480630957,9180,get_trade.shipping_providers,200,OK,Thread Group 1-2012,text,true,,1082,1218,2466,2466,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9180,0,9137
1690480630342,9677,get_trade.shipping_providers,200,OK,Thread Group 1-629,text,true,,1080,1218,2512,2512,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9677,0,9650
1690480630557,9462,get_trade.shipping_providers,200,OK,Thread Group 1-1078,text,true,,1082,1218,2512,2512,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9454,0,9359
1690480631117,9020,get_trade.shipping_providers,200,OK,Thread Group 1-2430,text,true,,1080,1218,2466,2466,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9019,0,8874
1690480630260,9876,get_trade.shipping_providers,200,OK,Thread Group 1-523,text,true,,1080,1218,2466,2466,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9757,0,9718
1690480630846,9290,get_trade.shipping_providers,200,OK,Thread Group 1-1586,text,true,,1080,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9290,0,9098
1690480631085,9042,get_trade.shipping_providers,200,OK,Thread Group 1-2357,text,true,,1082,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9035,0,8990
1690480630689,9442,get_trade.shipping_providers,200,OK,Thread Group 1-1208,text,true,,1082,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9432,0,9361
1690480630688,9439,get_trade.shipping_providers,200,OK,Thread Group 1-1229,text,true,,1082,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9431,0,9373
1690480630960,9167,get_trade.shipping_providers,200,OK,Thread Group 1-2024,text,true,,1082,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9160,0,9090
1690480630958,9168,get_trade.shipping_providers,200,OK,Thread Group 1-2017,text,true,,1080,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9161,0,8988
1690480630127,10001,get_trade.shipping_providers,200,OK,Thread Group 1-116,text,true,,1082,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,9992,0,9927
1690480630114,10009,get_trade.shipping_providers,200,OK,Thread Group 1-97,text,true,,1082,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,10005,0,9938
1690480630115,10015,get_trade.shipping_providers,200,OK,Thread Group 1-53,text,true,,1080,1218,2467,2467,https://api.aladinmall.id/rest/v1/trade.shipping_providers?select=*&status=eq.true,10015,0,9990
